sample_id,filename,source,split,change_ratio,A_path,B_path,label_path,annotator,label_quality_ok,registration_ok,pseudo_change_risk,error_type,notes
jrc_tmf_2020_2023_amazon_peru_01_004096_002048,jrc_tmf_2020_2023_amazon_peru_01_004096_002048.png,jrc_tmf_2020_2023_amazon_peru_01,val,0.011995055473316344,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_amazon_peru_01_004096_002048.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_amazon_peru_01_004096_002048.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_amazon_peru_01_004096_002048.png,,,,,,
jrc_tmf_2020_2023_se_asia_sumatra_01_006656_000768,jrc_tmf_2020_2023_se_asia_sumatra_01_006656_000768.png,jrc_tmf_2020_2023_se_asia_sumatra_01,train,0.013736557906169214,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_se_asia_sumatra_01_006656_000768.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_se_asia_sumatra_01_006656_000768.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_se_asia_sumatra_01_006656_000768.png,,,,,,
jrc_tmf_2020_2023_amazon_brazil_01_006656_001536,jrc_tmf_2020_2023_amazon_brazil_01_006656_001536.png,jrc_tmf_2020_2023_amazon_brazil_01,train,0.0,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_amazon_brazil_01_006656_001536.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_amazon_brazil_01_006656_001536.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_amazon_brazil_01_006656_001536.png,,,,,,
jrc_tmf_2020_2023_congo_drc_02_stable_005120_006656,jrc_tmf_2020_2023_congo_drc_02_stable_005120_006656.png,jrc_tmf_2020_2023_congo_drc_02_stable,val,0.0024566650390625,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_congo_drc_02_stable_005120_006656.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_congo_drc_02_stable_005120_006656.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_congo_drc_02_stable_005120_006656.png,,,,,,
jrc_tmf_2020_2023_congo_gabon_01_006912_003072,jrc_tmf_2020_2023_congo_gabon_01_006912_003072.png,jrc_tmf_2020_2023_congo_gabon_01,test,0.01857272016795133,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_congo_gabon_01_006912_003072.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_congo_gabon_01_006912_003072.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_congo_gabon_01_006912_003072.png,,,,,,
jrc_tmf_2020_2023_congo_gabon_02_stable_000000_004352,jrc_tmf_2020_2023_congo_gabon_02_stable_000000_004352.png,jrc_tmf_2020_2023_congo_gabon_02_stable,val,0.0,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_congo_gabon_02_stable_000000_004352.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_congo_gabon_02_stable_000000_004352.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_congo_gabon_02_stable_000000_004352.png,,,,,,
jrc_tmf_2020_2023_se_asia_papua_01_stable_006656_002048,jrc_tmf_2020_2023_se_asia_papua_01_stable_006656_002048.png,jrc_tmf_2020_2023_se_asia_papua_01_stable,train,0.018179710912793683,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_se_asia_papua_01_stable_006656_002048.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_se_asia_papua_01_stable_006656_002048.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_se_asia_papua_01_stable_006656_002048.png,,,,,,
jrc_tmf_2020_2023_se_asia_papua_01_stable_005888_006656,jrc_tmf_2020_2023_se_asia_papua_01_stable_005888_006656.png,jrc_tmf_2020_2023_se_asia_papua_01_stable,train,0.008666676856762912,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_se_asia_papua_01_stable_005888_006656.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_se_asia_papua_01_stable_005888_006656.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_se_asia_papua_01_stable_005888_006656.png,,,,,,
jrc_tmf_2020_2023_amazon_peru_02_stable_005376_001280,jrc_tmf_2020_2023_amazon_peru_02_stable_005376_001280.png,jrc_tmf_2020_2023_amazon_peru_02_stable,train,0.057709556770295656,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_amazon_peru_02_stable_005376_001280.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_amazon_peru_02_stable_005376_001280.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_amazon_peru_02_stable_005376_001280.png,,,,,,
jrc_tmf_2020_2023_congo_gabon_01_001536_005376,jrc_tmf_2020_2023_congo_gabon_01_001536_005376.png,jrc_tmf_2020_2023_congo_gabon_01,train,0.004038635770335222,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_congo_gabon_01_001536_005376.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_congo_gabon_01_001536_005376.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_congo_gabon_01_001536_005376.png,,,,,,
jrc_tmf_2020_2023_amazon_colombia_02_stable_007168_002304,jrc_tmf_2020_2023_amazon_colombia_02_stable_007168_002304.png,jrc_tmf_2020_2023_amazon_colombia_02_stable,train,0.0,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_amazon_colombia_02_stable_007168_002304.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_amazon_colombia_02_stable_007168_002304.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_amazon_colombia_02_stable_007168_002304.png,,,,,,
jrc_tmf_2020_2023_congo_drc_01_000512_000512,jrc_tmf_2020_2023_congo_drc_01_000512_000512.png,jrc_tmf_2020_2023_congo_drc_01,train,0.005420681986656782,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_congo_drc_01_000512_000512.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_congo_drc_01_000512_000512.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_congo_drc_01_000512_000512.png,,,,,,
jrc_tmf_2020_2023_congo_cameroon_01_000256_000256,jrc_tmf_2020_2023_congo_cameroon_01_000256_000256.png,jrc_tmf_2020_2023_congo_cameroon_01,train,0.05064585392454245,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_congo_cameroon_01_000256_000256.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_congo_cameroon_01_000256_000256.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_congo_cameroon_01_000256_000256.png,,,,,,
jrc_tmf_2020_2023_congo_cameroon_01_002560_001536,jrc_tmf_2020_2023_congo_cameroon_01_002560_001536.png,jrc_tmf_2020_2023_congo_cameroon_01,test,0.0,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_congo_cameroon_01_002560_001536.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_congo_cameroon_01_002560_001536.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_congo_cameroon_01_002560_001536.png,,,,,,
jrc_tmf_2020_2023_se_asia_borneo_01_005376_002048,jrc_tmf_2020_2023_se_asia_borneo_01_005376_002048.png,jrc_tmf_2020_2023_se_asia_borneo_01,train,0.1561154446177847,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_se_asia_borneo_01_005376_002048.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_se_asia_borneo_01_005376_002048.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_se_asia_borneo_01_005376_002048.png,,,,,,
jrc_tmf_2020_2023_se_asia_borneo_02_stable_006400_003584,jrc_tmf_2020_2023_se_asia_borneo_02_stable_006400_003584.png,jrc_tmf_2020_2023_se_asia_borneo_02_stable,train,0.03747201864401582,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_se_asia_borneo_02_stable_006400_003584.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_se_asia_borneo_02_stable_006400_003584.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_se_asia_borneo_02_stable_006400_003584.png,,,,,,
jrc_tmf_2020_2023_congo_gabon_02_stable_001536_001536,jrc_tmf_2020_2023_congo_gabon_02_stable_001536_001536.png,jrc_tmf_2020_2023_congo_gabon_02_stable,train,0.004705163458600672,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_congo_gabon_02_stable_001536_001536.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_congo_gabon_02_stable_001536_001536.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_congo_gabon_02_stable_001536_001536.png,,,,,,
jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004352_002560,jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004352_002560.png,jrc_tmf_2020_2023_se_asia_sumatra_02_stable,test,0.03389483385387333,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004352_002560.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004352_002560.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004352_002560.png,,,,,,
jrc_tmf_2020_2023_se_asia_sumatra_02_stable_003584_000512,jrc_tmf_2020_2023_se_asia_sumatra_02_stable_003584_000512.png,jrc_tmf_2020_2023_se_asia_sumatra_02_stable,train,0.05099835768000691,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_003584_000512.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_003584_000512.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_003584_000512.png,,,,,,
jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004608_001792,jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004608_001792.png,jrc_tmf_2020_2023_se_asia_sumatra_02_stable,train,0.0,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004608_001792.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004608_001792.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004608_001792.png,,,,,,
jrc_tmf_2020_2023_congo_drc_02_stable_002560_002048,jrc_tmf_2020_2023_congo_drc_02_stable_002560_002048.png,jrc_tmf_2020_2023_congo_drc_02_stable,train,0.018168346634147847,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_congo_drc_02_stable_002560_002048.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_congo_drc_02_stable_002560_002048.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_congo_drc_02_stable_002560_002048.png,,,,,,
jrc_tmf_2020_2023_congo_cameroon_01_001024_000256,jrc_tmf_2020_2023_congo_cameroon_01_001024_000256.png,jrc_tmf_2020_2023_congo_cameroon_01,train,0.017271694648886674,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_congo_cameroon_01_001024_000256.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_congo_cameroon_01_001024_000256.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_congo_cameroon_01_001024_000256.png,,,,,,
jrc_tmf_2020_2023_congo_drc_02_stable_005120_002560,jrc_tmf_2020_2023_congo_drc_02_stable_005120_002560.png,jrc_tmf_2020_2023_congo_drc_02_stable,train,0.0,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_congo_drc_02_stable_005120_002560.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_congo_drc_02_stable_005120_002560.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_congo_drc_02_stable_005120_002560.png,,,,,,
jrc_tmf_2020_2023_amazon_peru_01_006400_004608,jrc_tmf_2020_2023_amazon_peru_01_006400_004608.png,jrc_tmf_2020_2023_amazon_peru_01,train,0.0,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_amazon_peru_01_006400_004608.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_amazon_peru_01_006400_004608.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_amazon_peru_01_006400_004608.png,,,,,,
jrc_tmf_2020_2023_amazon_colombia_01_006144_001792,jrc_tmf_2020_2023_amazon_colombia_01_006144_001792.png,jrc_tmf_2020_2023_amazon_colombia_01,val,0.0,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_amazon_colombia_01_006144_001792.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_amazon_colombia_01_006144_001792.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_amazon_colombia_01_006144_001792.png,,,,,,
jrc_tmf_2020_2023_amazon_peru_01_004608_000768,jrc_tmf_2020_2023_amazon_peru_01_004608_000768.png,jrc_tmf_2020_2023_amazon_peru_01,val,0.06132832969893673,/private/tmp/JRC_TMF_256_5000_build/A/jrc_tmf_2020_2023_amazon_peru_01_004608_000768.png,/private/tmp/JRC_TMF_256_5000_build/B/jrc_tmf_2020_2023_amazon_peru_01_004608_000768.png,/private/tmp/JRC_TMF_256_5000_build/label/jrc_tmf_2020_2023_amazon_peru_01_004608_000768.png,,,,,,
